date,AAPL,AAL,CCL,CMCSA,MU,CLF,TSLA,NIO,FCX,GE,CSCO,JPM,F,FB,C,LCID,XOM,PINS,BABA,INTC,PYPL,TLRY,BA,WFC,BAC,PFE,NCLH,SNAP,UAL,DIS,T,MSFT,DAL,AMC,ET,AMD,VIAC,UBER,SNDL,PLTR,EDU,TWTR,NVDA,GM,VZ,MRK,X,OXY,WMT,PLUG,CVX,DISCA,SQ,TAL,BIDU,RIG,DKNG,V,JD,WISH,QS,ZNGA,HOOD,SBUX,CRM,WKHS,LVS,RIOT,CVS,NFLX,PTON,TME,PCG,BMY,IBM,MRNA,GSAT,IVR,SKLZ,ORCL,AMZN,BBIG,IQ,GILD,SOFI,ATVI,KO,QCOM,TTD,NKLA,ABBV,SLB,M,LYFT,MS,LI,ZM,CLOV,BYND,SPCE,AA,FUBO,MARA,GME,NKE,PSTH,PROG,NEE,FCEL,MRO,ABNB,PDD,TDOC,AR,JNJ,COTY,HAL,WYNN,CPNG,EQT,LUV,MO,NEM,SENS,OPEN,RKT,XPEV,SDC,RCL,COIN,LUMN,FSR,ANY,IPOF,MA,FDX,AMAT,JMIA,BBBY,DM,KMI,WDC,DVN,FFIE,DISH,VTRS,SRNE,DOW,GPS,BKKT,SIRI,PG,AFRM,SABR,KHC,ATUS,MPC,TELL,FSLY,WBA,FUTU,IDEX,CRWD,CHPT,HD,VIPS,GNUS,OCGN,AUPH,COP,NLY,GS,CAT,ROKU,EPD,MVIS,EXPE,RBLX,IGT,AGNC,SE,KSS,CHWY,PAGS,TMUS,MGM,CZR,EBAY,TGT,NVAX,PSFE,MUX,GOOGL,RIDE,PEP,NET,BTBT,TRIP,ZIM,MOS,CTRA,DOCU,MRVL,GOTU,TIGR,JBLU,IRNT,ON,HL,HPQ,UWMC,BNGO,UPS,OPK,CRSR,RTX,PENN,FSLR,SCHW,SPLK,NUE,NRZ,FANG,LAZR,RUN,TXN,U,ABT,CSX,MTCH,BX,AMRN,VST,LYV,AMRS,BCRX,ENPH,BSX,SNOW,DBRG,W,FISV,ZS,USB,HIMX,PAA,BILI,LOW,AXP,TWLO,KR,DNA,MLCO,DDOG,CEI,GEO,BLNK,SPG,SPWR,GOGO,BTU,GOEV,UAA,DELL,FTCH,TPX,MET,UPST,DBX,SWN,AVGO,STLA,GGPI,MDT,UNIT,BNTX,ETSY,CVNA,ADBE,VMW,WMB,SAVA,GREE,MNDT,PANW,MCD,CAR,TCOM,APA,VLO,ATOS,BEKE,AIG,BBY,JWN,RLX,PM,NYMT,ROOT,TJX,CNC,AGEN,CRTX,TTCF,AI,COST,LLY,INO,UNP,MVST,UNH,AGC,TSN,APO,HYLN,CLNE,XLNX,TWO,RMO,WDAY,ADI,SAVE,CAN,LMND,ATER,BE,ISRG,COMM,RKLB,EBON,CNK,MAC,SEAH,PSX,ALLY,NUAN,CMPS,LMT,MMM,OKTA,HLT,GT,DDD,KPLT,STX,NVTA,ELY,ME,SONO,CSTM,OTLY,LC,SESN,MMAT,BKR,RRC,XSPA,SOLO,MTTR,EA,AEO,BBWI,CDEV,ASTR,UEC,QD,DWAC,MDLZ,KBH,SPOT,DHI,LRCX,ASO,GEVO,MAR,KEY,XL,WE,TMC,KDMN,PXD,DLTR,ZEN,GRPN,RBAC,PRTY,AMWL,NAT,MFA,ASTS,MP,MOMO,APPS,NTES,NTNX,STNG,PSTG,BIIB,APPH,MSTR,FINV,ENDP,AMGN,EOG,EXC,SPIR,GLW,SWKS,GSM,DKS,FE,CDE,AHT,COF,TRIT,BARK,IP,CRSP,COUP,VRM,CCXI,OVV,MNKD,NOW,QRTEA,HON,DASH,BTWN,XP,FL,VLDR,FTCV,GPRO,GLNG,GRWG,TGTX,DHR,INSG,PTRA,WTRH,YY,NXTD,SYF,CPRI,AFL,WEN,SPR,CAH,GDS,FLR,PLAY,LEN,EVGO,EVFM,BTCM,HOG,CF,BLMN,MARK,DT,INMD,XRX,SFIX,RAD,VTNR,ASAN,BODY,DD,VXRT,HEAR,REI,REKR,BOX,HUYA,KODK,SSYS,GNW,CPE,ZEV,POWW,CLSK,HTA,PNC,HPE,LEV,SKT,TEAM,PATH,TTWO,MCMJ,YNDX,STNE,VUZI,WY,OMER,GPRE,STLD,MNTS,SO,ADMP,GCI,ACN,WU,MGI,CXW,NCR,NXPI,RWT,MILE,IONQ,LU,CPB,TFC,GWH,DE,AES,GPN,PPL,EGHT,MGNI,PRU,CHTR,OPAD,CIFR,CI,FIS,STEM,HIPO,JOBY,BKSY,MQ,CYH,CLX,PBF,AVIR,CLVS,MELI,NMM,RF,CWH,ADVM,LOTZ,GTE,AKAM,BK,SBLK,ARVL,AYX,HYZN,ASXC,ABR,MIR,VLTA,ATNF,SRPT,OSTK,K,FIVN,NLOK,LNG,KKR,DVAX,ALTO,LULU,DS,CL,MAT,WW,TROX,PRGO,NWL,BGFV,ACI,COMP,CTRM,MDB,ULTA,BGCP,MCHP,SKIN,VRTX,CANO,ATCO,IRBT,SIX,AVYA,MITT,KMPH,AXSM,HUM,CHGG,LIDR,KNDI,DFS,GSL,CSLT,CSIQ,HUN,ADSK,FITB,DXC,XLRN,CMG,UXIN,ALL,CVM,HIMS,NLS,ZI,RDFN,DUK,FTAI,REAL,ATHX,ML,URI,CHRW,NMTR,TAP,ALK,SYY,CRK,PFSI,VG,TMO,SI,WLL,ADT,KMB,HBI,NVCR,SFT,DOCN,TXMD,POSH,ABUS,NNOX,GIS,FUV,CTLP,SEDG,IAA,CARR,NOV,PLBY,RGS,CFG,GES,LICY,CVAC,ABCL,OZON,WATT,ESGC,AM,NRXP,ZIOP,SHW,WOLF,APRN,EDIT,TTOO,ZUO,RDW,AEHR,MIC,INDI,GERN,RFP,DXCM,AVDL,SHPW,KOPN,NRG,BG,NGL,VFC,EVH,GDRX,PGEN,DOYU,INVZ,ICE,YUM,CIM,CLMT,TRTN,LAUR,SKX,NKTR,NOC,SGMO,KDP,HYFM,WM,CYRX,YETI,CROX,CRTD,ORI,PLD,BXMT,FRO,EMR,AMBA,ACHR,SPGI,SOL,RNG,BGS,BFLY,TDC,WTI,PBI,BZUN,LYB,BIGC,NOG,OKE,IPOD,LNC,KC,IBIO,D,SD,ARRY,STWD,ESTC,MPLX,PETS,CC,PSEC,BYSI,HES,DCRC,CIEN,DGLY,TPR,PHM,KTOS,YUMC,ARCC,HST,ZG,CTXR,PPC,IMAX,CSPR,RLGY,SMSI,NYCB,PAYS,RNW,DOCS,JNPR,IBRX,UPH,ADM,HA,QURE,EXAS,FTNT,CTXS,NTAP,ONEM,AEP,STT,CPLG,BROS,AXTA,PAYX,TPGY,AAWW,CCI,PUBM,SAM,BLK,CNX,HRL,OLN,GOCO,HCA,NEWR,WOOF,ATIP,OWL,PCT,GBT,MX,ONDS,BAX,NRDY,LPCN,KLAC,RDWR,NWSA,BBIO,MPLN,DNMR,CBOE,AER,QRVO,UAVS,MYPS,AVTR,VRRM,PAVM,KPTI,ALIT,HP,APD,OHI,PD,CBRL,PARR,LLNW,BEN,WIX,BDX,RMBS,ZTO,CURI,SCCO,ISEE,APT,COOP,WB,O,BLDR,FAST,PLNT,SLQT,EW,NBEV,MUR,CLVR,OEG,VKTX,EXEL,IMGN,ILMN,SEEL,WELL,GENI,RXT,VIEW,JCI,RH,GSKY,FIVE,PERI,TUP,LW,DGX,MBI,INFN,AMT,PAYA,BCLI,WRAP,CTVA,INTU,CRBP,FLEX,SLCA,AMPE,AAP,SB,ITP,RSI,EAT,TX,S,MUDS,GNRC,SDGR,KIRK,ENG,ASPN,SWBI,PTGX,CMI,VIRT,SHCR,CAG,ARLP,MPW,PLX,PACB,ESI,ALGN,XOS,ALB,RFL,IIVI,ICPT,CENX,DPZ,AVPT,FVRR,ANTM,AIV,VTR,VBIV,FHN,ROST,TGH,ADP,DNUT,HBAN,VERU,BMRN,IOVA,SEAS,DHT,LTHM,BMBL,DRI,DG,IRM,HLF,ED,IVZ,EXPR,ALDX,GOED,UPWK,MTDR,THC,CTSH,FOXA,VEEV,EXPI,SGMS,FOUR,ADS,REE,WSM,DQ,TRVN,TOL,BLDE,RRD,VISL,IMVT,MAXR,EL,LEVI,GLBS,UAMY,LX,GNOG,OCUL,XERS,OUST,LITE,APLS,FUN,BILL,SFM,ADMA,MNST,SHAK,XPO,ETRN,NSC,ARR,HGEN,AXL,CHS,WMC,WIMI,STAR,RKLY,AMPY,INCY,SNCR,UP,ACM,AVXL,DPW,REGN,TXRH,TWOU,CONE,PRPL,TGNA,ROVR,LILM,LIN,BKNG,HIG,BLUE,KOS,TER,SWCH,LPX,APP,AREC,XXII,TSP,UNM,BLL,WHR,ENVX,CERN,FREY,ACAD,HZNP,PRCH,TEN,HYRE,ORGN,RBOT,ANF,DSX,PLAN,OSCR,HWM,PAYO,ETN,JKS,WPC,CLR,TWNK,MMP,UNFI,FIGS,MAXN,PGR,MAPS,STZ,SSSS,FLXN,MCK,ETWO,ARMK,RIGL,CME,AYRO,CELU,PFGC,QGEN,CMRE,COUR,CLDX,TNK,ALKS,FTI,MCF,GD,ARWR,VICI,ACEV,POST,NDAQ,JAZZ,CHNG,QFIN,CG,APPN,BDSI,HRB,CELH,A,CB,AJRD,KMX,AQMS,KNX,GAN,CDNS,HAS,OTIS,RACE,VMEO,CNHI,ELAN,YEXT,OMF,USFD,SM,XM,BEST,KERN,VLD,MRIN,APTV,IBKR,VSTO,TTI,VHC,CARA,IMMR,QTNT,NCTY,SMFR,CMRX,CRVS,AKBA,MANU,HFC,NCMI,FBRX,CBRE,LH,PAGP,SUNW,CBAT,OSH,CRTO,MKFG,PWR,HUBS,DAC,CLSD,AON,PING,CODX,ARDX,CNR,HOLX,TNL,ENLC,ALTU,BYD,EFX,DSKE,ESRT,LESL,KRYS,ALLT,SOHU,ATAI,INFI,IR,ADNT,THO,SUNL,VRAY,VZIO,ATI,EVRI,PK,ZGNX,RWLK,CRNT,MAS,VNO,ZY,YELL,ALT,RVNC,ATOM,WWR,CERS,NOVA,RAMP,CCK,OGN,EB,ELMS,EHC,ACIW,ESPR,WGO,OMI,SRAX,IONS,PCAR,WEBR,BFI,CALA,URBN,ZTS,RVLV,CCV,GNK,QDEL,PMT,SAGE,EOSE,AQB,RADA,LL,DBI,DOLE,SYK,GDOT,RL,SUMO,CNDT,IO
2019-11-01,62.83,30.3491,41.9684,42.9949,48.3125,7.3972999999999995,62.662,1.52,10.414,82.3583,44.1722,120.3007,8.7413,193.62,68.8728,,59.9954,20.86,176.46,53.4532,104.98,21.62,341.158,49.0197,30.365,33.325,51.33,15.18,91.65,131.9593,33.9283,140.8102,55.636,9.3345,10.2686,34.89,34.5908,31.37,3.19,,11.962,29.62,50.4889,37.1142,55.3341,75.9472,13.0569,40.0882,113.8258,2.7800000000000002,104.6775,27.26,62.6,42.75,104.64,5.14,10.08,178.4268,31.49,,,6.35,,79.804,159.74,2.74,61.1274,1.5699999999999998,63.5573,286.81,24.99,14.12,6.43,53.7473,115.7434,15.66,0.3911,11.4665,,53.2289,1791.44,1.9342000000000001,17.73,59.6367,,55.188,50.538,79.7031,20.31,,73.9164,32.4004,14.4967,42.98,44.8777,,70.39,,82.0,9.64,21.8223,10.01,1.375,5.84,87.6079,,,56.5707,0.261,11.7482,,41.49,78.36,2.67,124.541,11.4254,19.4073,121.1532,,10.4708,55.8624,38.4704,37.7596,1.23,,,,12.52,109.4142,,11.2891,10.05,1.05,,276.199,152.347,54.2358,6.32,12.9396,9.88,17.9264,52.7154,19.0516,,34.7212,19.3948,1.63,47.0233,16.4388,,6.6754,117.9203,,21.9984,29.6308,31.41,60.4186,8.05,20.74,53.0522,10.75,1.17,48.5,,226.615,11.42,0.6526,1.52,5.13,53.2929,7.2081,208.54,137.3944,146.5,22.0726,0.742,136.802,,13.007,13.9253,29.9,48.8947,23.91,37.17,82.3175,28.4886,46.06,34.3212,103.9911,4.31,,1.73,1272.25,,129.246,16.83,0.4121,35.9268,,20.24,17.1792,66.88,24.8279,16.29,3.92,19.48,,21.07,2.3081,16.6699,,0.8474,112.905,1.5,,82.187,21.445,52.58,40.4395,123.11,52.1716,13.7218,81.849,,15.59,112.0306,,80.1384,23.4912,,50.0342,16.77,25.5883,66.02,3.63,2.07,18.83,41.51,,5.2097999999999995,83.74,106.85,45.0,53.4738,2.4745,15.7376,16.46,109.4165,115.7017,97.06,23.956,,21.8118,34.02,2.64,13.2931,2.13,137.198,5.7748,6.17,10.22,10.06,21.14,26.9326,8.54,22.1592,43.2464,,20.25,2.11,274.4369,12.7024,,103.9883,6.0074,16.4646,45.655,82.73,277.82,133.7531,19.752299999999998,1.31,,16.11,233.57,184.825,27.75,33.79,23.6871,89.1259,1.69,,50.2806,69.2833,35.8715,,73.9549,5.2503,,56.725,52.13,2.85,21.19,,,283.936,108.3809,2.2800000000000002,165.6225,9.92,244.544,,79.7244,39.4794,,2.29,90.7888,11.4462,,165.33,105.3075,38.07,,,6.03,3.34,186.457,11.31,,,35.8441,22.5886,,107.7326,29.6841,15.96,,359.582,158.857,111.07,96.0176,15.8011,9.59,,57.1546,16.73,19.7468,,13.42,13.99,,13.42,1.2,1.65,20.1889,4.2292,3.66,1.94,,94.8297,15.178,13.6735,3.4699999999999998,,0.979,7.12,,49.7896,35.249,146.92,52.154,270.6998,,2.38,127.1165,16.736,,,,3.04,121.513,111.74,72.23,57.4,,5.66,,3.1539,6.73,9.77,,32.0609,7.04,55.585,28.92,32.0439,19.4,299.2,,153.69,2.6547,4.82,206.081,66.7087,42.1881,,27.8052,95.5822,0.625,35.0811,43.9846,5.64,274.1259,92.3642,9.82,,37.9932,50.89,142.46,,9.04,19.2633,1.3900000000000001,253.03,4.6451,168.3768,,,,42.201,10.07,,4.37,14.66,4.18,7.08,135.5245,5.5600000000000005,,0.4583,57.7127,4.772,33.782,32.3,50.9413,20.0432,82.821,46.8227,41.79,18.2953,40.342,59.6595,,5.18,9.7,37.9233,43.4324,19.8066,0.72,21.15,16.05,30.4885,23.5,9.92,1.04,,,66.971,0.3151,11.03,1.75,2.29,17.1,23.26,2.66,21.01,4.23,39.6,,1.6800000000000002,4.5,27.9867,139.1371,15.3014,,14.5628,122.36,,116.9,,33.85,37.65,2.48,28.3034,16.21,12.7,29.8066,,57.2889,0.734,8.48,182.9845,24.5032,3.38,14.7465,29.72,115.1333,14.2554,,,,43.7819,49.8021,,171.0112,16.5225,170.8273,30.0576,19.7,8.51,83.397,476.48,,,177.1852,131.3862,,,,,,3.2,140.323,33.5007,,3.585,490.0,18.2511,15.3056,8.571,7.91,,1.11,87.5,44.4583,10.3955,,99.28,,3.1096,11.7033,,,,88.57,10.31,59.249,56.41,12.9385,62.2145,28.6311,5.57,0.55,200.69,4.05,63.8009,11.89,34.43,8.7429,52.580799999999996,18.7536,2.7453,,,38.8,128.16,233.11,5.0484,47.2405,,200.94,,10.1584,48.15,40.3579,12.36,42.9166,8.672,24.77,292.272,30.75,,5.04,77.8215,7.1749,1.54,17.475,21.5363,150.25,27.2313,27.6593,46.32,768.63,3.1,101.2307,7.03,,1.7,,18.25,86.051,13.9348,22.93,1.29,,141.86,71.2612,0.9003,51.144,69.4075,76.9241,6.85,30.1983,9.85,302.207,,,7.0572,124.029,14.1252,75.36,,,2.86,,1.41,,47.8203,1.87,6.41,83.19,38.64,,22.9889,,20.22,32.8224,16.6657,,,,,2.76,2.31,4.7922,10.7,4.46,189.966,46.01,7.2929,21.53,2.71,14.53,,1.6600000000000001,2.4013999999999998,,1.47,3.3923,157.3,4.95,,0.5557,38.0151,50.5226,9.2642,78.7753,7.8,,5.13,7.76,,90.71,96.1249,16.1881,3.59,33.8366,9.2861,37.77,18.31,340.427,9.45,27.0469,,107.2954,14.56,32.9,36.02,11.1,18.4973,83.3448,30.2245,8.6427,67.7151,53.1,,254.548,1.34,161.91,13.722,,30.31,4.01,4.1855,43.69,84.8311,,20.5233,58.5783,,54.1134,,0.165,77.0078,4.5600000000000005,,19.9498,74.38,19.9217,21.3637,15.7275,5.0967,12.82,66.4216,,36.43,1.2848,25.4252,39.0817,19.405,40.888,15.2736,16.2446,33.62,0.531,31.47,21.63,,8.31,4.74,10.1346,10.44,,,22.937,1.1400000000000001,,39.9663,28.2394,51.38,89.99,90.13,107.0017,53.3782,,86.7904,63.8118,9.4806,,29.7,79.1582,,23.1,129.1535,,384.01,447.635,8.69,39.5952,16.775,,131.9306,65.45,,,,,49.72,12.92,15.0,76.0509,,2.76,167.0401,22.73,13.4218,24.15,,,111.4068,58.58,97.22,0.382,,14.95,15.0,0.905,12.54,,35.1589,204.5864,37.4709,22.96,150.48,23.46,4.17,25.6164,126.58,251.392,13.935,21.3234,,34.0217,3.8,3.64,12.8,50.79,74.3152,24.3,35.1708,63.03,,78.913,2.68,20.3702,10.02,0.7899,6.72,16.01,3.04,300.45,0.93,82.9569,,,,41.832300000000004,175.84,7.695,126.43,5.45,9.73,75.4909,97.5486,9.5,5.675,207.521,10.01,3.67,3.52,25.2625,253.155,5.22,12.25,4.7782,0.3685,161.656,1.74,0.5905,,44.3862,19.4494,,,91.8,,1.54,0.96,6.7,5.5085,13.45,167.59,15.363,,25.8656,10.6023,18.7246,2.316,4.9,11.2769,257.04,,62.6564,17.57,34.21,75.22,6.41,264.678,,21.38,263.945,6.6513,58.0549,0.5993,14.8765,109.6149,10.01,155.9867,,12.9805,1.97,73.63,21.97,26.79,6.0378,7.35,,108.3903,157.4222,28.8434,44.39,84.3112,15.503,3.3,5.87,,15.21,14.4634,25.88,59.64,31.5139,144.37,4.5116,25.07,,77.915,,64.0748,7.726,0.993,39.7753,,4.2631,2.2248,10.16,8.9136,183.9012,17.4593,278.0,0.51,11.61,9.81,3.42,8.72,,65.165,30.5,53.4053,,19.48,4.97,56.25,82.77,46.1775,11.3897,183.4372,13.6618,,10.19,3.2771,8.8162,,11.9812,9.84,6.4479,83.58,6.12,,40.87,2.7800000000000002,1.2,310.48,56.6389,18.63,66.9851,7.32,14.6375,,,192.4773,2032.02,54.6207,53.6392,6.1672,61.8376,14.4585,28.7684,,0.7379,1.75,,25.7463,67.3053,141.301,,66.0457,,42.995,29.525,,13.86,2.6,,,16.5764,3.7419000000000002,48.5,,22.891,,84.1319,14.79,78.9296,29.759900000000002,12.725,51.2871,7.66,,,64.03,9.84,184.578,4.0879,17.4,134.361,,42.1153,2.16,189.563,3.0,,43.51,30.59,7.0823,,2.4,17.12,19.69,14.8483,2.44,170.132,41.48,22.0501,,104.13,96.2701,127.02,13.4,8.95,26.1167,44.4,5.93,22.3691,3.6,75.8797,143.994,39.9461,94.86,1.62,36.9703,,65.48,90.6978,,159.367,,11.0877,27.4,16.33,29.3182,40.44,8.2659,,5.47,4.86,,2.0,91.9037,46.32,6.67,1.73,5.1637,21.15,8.01,8.12,9.7,,1.5699999999999998,3.46,3.82,16.7391,50.9423,7.212,9.738,54.79,166.53,16.2727,2.03,0.5298,,17.05,,42.7466,156.38,10.5892,1.27,192.5367,16.68,0.98,5.11,6.6899999999999995,48.66,43.4717,5.2181,,27.3269,136.23,2.95,14.0577,,42.34,7.8100000000000005,10.82,,1.06,32.8387,22.11,62.7131,,2.8,,22.24,10.23,22.2137,45.18,2.82,2.96,45.497,56.6195,,3.41,1.95,15.76,3.4,3.16,4.64,11.06,40.85,72.6459,,18.67,,66.8901,31.82,41.01,48.4157,6.6081,1.5034999999999998,55.34,72.9595,,10.39,3.33,29.61,123.9432,21.24,,9.3099,58.28,19.0582,143.95,,2.37,5.03,9.11,16.3404,,208.0469,29.08,95.3355,,6.37,8.7656
