date,AAL,FB,INTC,PFE,MSFT,UBER,NVDA,CCL,AAPL,MU,CLF,CMCSA,GE,TSLA,JPM,CSCO,F,C,FCX,LCID,PINS,WFC,XOM,PYPL,TLRY,BAC,BA,SNAP,NCLH,UAL,DIS,T,AMC,DAL,ET,VIAC,AMD,SNDL,DKNG,GM,TWTR,MRK,WISH,VZ,X,OXY,WMT,PLUG,DISCA,V,SQ,PLTR,RIG,ZNGA,QS,LVS,CVX,HOOD,BMY,IVR,GILD,CVS,CRM,AMZN,KO,QCOM,NFLX,SBUX,RIOT,BBIG,SLB,MS,WKHS,PCG,CLOV,SOFI,SPCE,MRNA,PTON,GSAT,GME,ORCL,TTD,SKLZ,NKLA,IBM,M,NEE,LYFT,ABBV,BYND,AR,AA,FUBO,ZM,NKE,CPNG,ATVI,PROG,PSTH,ABNB,MARA,MRO,MO,TDOC,FCEL,COTY,JNJ,SENS,WYNN,HAL,NEM,OPEN,COIN,SDC,LUV,EQT,VTRS,DVN,IPOF,FSR,RCL,BKKT,AMAT,ANY,RKT,DM,FDX,PG,LUMN,DOW,BBBY,DISH,COP,AFRM,MA,WDC,GS,ROKU,MPC,SRNE,CRWD,EPD,GPS,TELL,KMI,SIRI,GNUS,WBA,EXPE,KHC,FFIE,SABR,TMUS,CHPT,IGT,IDEX,NVAX,ATUS,OCGN,MGM,CHWY,HD,NET,NLY,TGT,GOOGL,FSLY,AUPH,DOCU,PSFE,RIDE,RBLX,CAT,PEP,BTBT,MOS,MVIS,ZIM,KSS,CTRA,MRVL,AGNC,JBLU,CZR,IRNT,ON,PAGS,HPQ,MUX,BNGO,HL,EBAY,UPS,OPK,TRIP,PENN,RTX,FSLR,RUN,SCHW,NUE,SPLK,NRZ,CSX,FANG,UWMC,TXN,LAZR,VST,W,ENPH,CRSR,BX,ABT,SNOW,ZS,U,FISV,MTCH,AXP,LOW,LYV,USB,DNA,AMRS,KR,TWLO,GGPI,BCRX,BSX,ADBE,DBRG,MCD,PAA,GNW,CLSK,DDOG,PNC,SPWR,HPE,CEI,DELL,GEO,LEV,SPG,BLNK,GOGO,UPST,BTU,PATH,UAA,GOEV,MDT,FTCH,YNDX,DBX,MET,TPX,VMW,SWN,AIG,AVGO,UNIT,WY,MNDT,STLA,JWN,WMB,CVNA,MNTS,APA,ETSY,NYMT,GREE,PANW,ACN,TJX,CRTX,BBY,SAVA,GPRE,CXW,COST,INO,PM,CAR,ADMP,ATOS,AGC,MILE,ROOT,AGEN,VLO,PPL,TWO,MGI,CPB,CLNE,CNC,LLY,TTCF,WDAY,MGNI,BKSY,RWT,DE,AI,CHTR,UNH,UNP,BE,OPAD,LMND,SAVE,EGHT,CLVS,CI,CYH,HYLN,MVST,FIS,TSN,RKLB,EBON,CNK,ADVM,CLX,AVIR,HIPO,ADI,APO,ARVL,SEAH,AKAM,MIR,ALLY,SBLK,XLNX,CWH,MQ,MELI,ISRG,RMO,ABR,AYX,LMT,MMM,HYZN,K,OKTA,BK,LOTZ,NMM,ATER,OSTK,VLTA,HLT,NVTA,SRPT,GT,KKR,COMM,ASXC,GTE,DVAX,MAC,STX,FIVN,DDD,ALTO,KPLT,LNG,PSX,ME,MAT,CL,TROX,NUAN,ATNF,CANO,ELY,CSTM,SONO,BGCP,MCHP,SESN,ULTA,WW,AVYA,BKR,DS,LC,NLOK,MMAT,RRC,IRBT,VRTX,SKIN,LIDR,XSPA,MDB,SOLO,MTTR,EA,LULU,AEO,FITB,SIX,CHGG,GSL,BBWI,MITT,ATCO,NLS,CDEV,ASTR,CVM,AXSM,CSIQ,DWAC,KMPH,ADSK,TXMD,ML,REAL,MDLZ,ATHX,KBH,DUK,CFG,SPOT,XLRN,SEDG,LRCX,ALK,KNDI,PFSI,CLMT,MAR,ASO,CRK,INDI,NMTR,ESGC,HIMS,OKE,GES,GEVO,RDFN,XL,HUN,IBIO,SFT,WLL,WM,NRG,HBI,TMC,KDMN,APRN,WE,AM,MPLX,TMO,FTAI,PXD,SYY,CTLP,CC,EMR,UEC,CMG,NNOX,ABUS,PRTY,DGLY,EDIT,TAP,EOG,GRPN,PLBY,PHM,RBAC,SKX,DHI,BGS,KMB,NYCB,ASTS,VFC,ADT,IAA,NOV,GERN,CTXR,GSM,MFA,WATT,YETI,GIS,AER,KEY,IMAX,ICE,ZEN,LYB,ABCL,QURE,LICY,RNW,ALIT,APPS,WOLF,AHT,BG,CARR,NKTR,IPOD,FRO,DLTR,AMWL,CPLG,D,MBI,EXAS,ADM,LLNW,ZIOP,GDRX,RH,MUDS,STWD,CROX,BARK,NAT,ACHR,MP,SLCA,BLK,ALDX,HES,COOP,AXTA,ARLP,RDW,AEP,INTU,PSTG,REE,CIEN,O,CAG,PBI,AMGN,GNRC,BIIB,TRVN,CCXI,WOOF,CTSH,SLQT,STNG,DPZ,CNX,BLDE,EW,MAXR,IMVT,TPGY,NRDY,ENDP,SWKS,AVPT,MPW,HON,NTNX,OCUL,VEEV,SFM,VIRT,APP,NBEV,LEVI,MSTR,FREY,SPIR,CTVA,ATIP,DNMR,ROST,FVRR,ADP,GNOG,GLW,FOUR,GPRO,APPH,CDE,IIVI,MNST,IMGN,CHS,IOVA,HZNP,JCI,RSI,PRGO,ANF,OUST,BILL,FE,DHT,EXC,INSG,HBAN,TOL,ADMA,COF,DPW,IP,DRI,VBIV,VIEW,AXL,ORGN,SWBI,NWL,IRM,CRSP,XPO,DKS,LTHM,WMC,COUP,BMRN,XERS,IVZ,OVV,HWM,UP,LIN,AMT,EXPR,BGFV,NOW,REGN,DG,MMP,SHAK,HLF,TRIT,MNKD,ALB,LILM,GOED,CLR,BTWN,UNM,TXRH,UPWK,ACI,FL,HIG,UNFI,DASH,LPX,INCY,VTR,PGR,THC,COMP,PRCH,BKNG,TSP,VRM,GLNG,HGEN,DFS,FIGS,STZ,GRWG,ACAD,PLAN,CTRM,XXII,XP,DXC,ACM,RBOT,CME,MAPS,PAYO,QRTEA,HUM,CHRW,ALL,FTCV,TGNA,VLDR,VG,AEHR,POSH,ARMK,CSLT,ZI,SWCH,TGTX,DHR,TTOO,SHPW,PTRA,NVCR,CVAC,AFL,WTRH,URI,YUM,EVFM,SYF,FUV,NXTD,DXCM,SGMO,CYRX,NRXP,FLR,SI,AMBA,CPRI,DT,NOC,SPR,RGS,PSEC,WEN,NGL,PAYS,FTNT,PLD,DOCN,ZUO,BFLY,ORI,HOG,INMD,CAH,DOCS,CRTD,GOCO,RAD,BROS,ESTC,HST,PD,PGEN,SAM,LEN,HA,OEG,PLAY,RNG,STT,PARR,ONEM,INVZ,BIGC,VTNR,EVGO,RFP,SFIX,PUBM,RLGY,TPR,ONDS,EXEL,DD,SPGI,CURI,TRTN,DGX,AMPE,BLMN,RXT,TDC,NTAP,NEWR,CF,WELL,AAWW,KOPN,IBRX,VXRT,ZG,SD,BBIO,GBT,SSYS,BODY,LW,GENI,KDP,WTI,MARK,SHW,CCI,OLN,SDGR,NOG,KLAC,CRBP,GSKY,FIVE,XRX,BYSI,EVH,OWL,CTXS,BOX,AVTR,SMSI,REI,RDWR,PAYA,PLNT,CPE,TUP,BXMT,LNC,MIC,EAT,ARRY,HCA,MX,LAUR,INFN,SHCR,QRVO,APD,ASAN,LPCN,ARCC,POWW,UPH,PAYX,WRAP,UAVS,MUR,REKR,ZEV,MTDR,PETS,SB,BCLI,DCRC,CIM,PTGX,NWSA,CLVR,RMBS,HYFM,BAX,FLEX,HEAR,RFL,HTA,HP,HRL,ITP,KPTI,KTOS,PPC,ENG,FOXA,PAVM,AAP,VKTX,YUMC,ISEE,SKT,ILMN,VRRM,WIX,S,KODK,FHN,PCT,MPLN,ADS,XOS,BEN,CSPR,PACB,SGMS,ASPN,JNPR,FAST,SEEL,CBRL,OHI,TTWO,EXPI,SCCO,RRD,CMI,KIRK,VERU,SNCR,ANTM,ICPT,MYPS,ESI,PERI,APT,TEAM,STNE,WSM,AVXL,PRPL,BMBL,EL,PLX,WPC,ALGN,TGH,GLBS,TNK,AIV,BLDR,MCMJ,AREC,BDSI,ALKS,OMER,ROVR,APLS,TFC,SSSS,CENX,ED,LITE,KOS,MCF,VISL,SEAS,A,DNUT,CELH,SO,TER,OMF,FTI,ARR,ENVX,VUZI,CB,BDX,FLXN,BLL,HFC,ARWR,UAMY,ETRN,AES,AJRD,AQMS,ALLT,APTV,FBRX,SUNW,XM,HYRE,GD,WHR,WU,STLD,AMPY,ATAI,KMX,AON,CBRE,CELU,ACEV,ADNT,STAR,PRU,FUN,INFI,PAGP,CERN,GAN,TTI,CDNS,VLD,VICI,GCI,NCR,LH,TEN,PFGC,SUNL,CONE,KNX,MAXN,THO,NDAQ,VZIO,NSC,CIFR,OSH,DSX,CNR,OTIS,VRAY,IBKR,IMMR,HUBS,IONQ,OSCR,RACE,NXPI,HAS,BLUE,POST,PK,EVRI,CMRE,CBAT,RVNC,ZGNX,CHNG,VMEO,RKLY,MKFG,BYD,STEM,MCK,RWLK,JOBY,ELMS,PING,JAZZ,CARA,ETN,CRNT,RIGL,ELAN,COUR,GWH,PWR,RAMP,ETWO,CMRX,TWOU,MAS,CG,NOVA,ESRT,YEXT,HOLX,AQB,CNHI,PBF,DAC,VNO,OMI,QTNT,EHC,YELL,AYRO,TWNK,AKBA,LL,MRIN,GPN,OGN,ALTU,ALT,CLSD,ZY,APPN,KRYS,CLDX,SM,HRB,USFD,CODX,RADA,ATOM,PCAR,SMFR,SRAX,RF,DOLE,QGEN,MANU,VSTO,ESPR,ARDX,DSKE,CERS,WWR,WEBR,DBI,KERN,TNL,CALA,NCMI,SYK,BFI,CRVS,IONS,CCK,ENLC,LESL,VHC,URBN,EB,IR,RVLV,GDOT,EFX,ZTS,ACIW,WGO,EOSE,ATI,QDEL,RL,CCV,PMT,GNK,SUMO,SAGE,CNDT,IO
2019-11-15,9.8363,1.234,1.308,0.934,0.8338,3.9217,1.506,4.8619,1.098,3.3082,41.3305,1.7261,1.1165,21.529,0.9361,0.9649,2.6486,0.8681,3.6870000000000003,,4.6321,1.0466,0.9958,1.3664,35.9284,1.2628,1.086,12.2141,2.7552,6.5786,1.1428,1.4317,46.9036,3.4167,5.3458,4.9585,10.7501,3.5481,0.0179,1.7445,4.1933,0.8565,,0.7912,39.1083,2.2314,1.1716,19.7766,25.9184,1.8218,9.5876,,12.0912,7.2216,,3.3716,1.1971,,9.2924,2.2947,1.2368000000000001,1.7885,1.8344,0.912,0.7868,1.5812,5.914,1.3021,14.0322,0.4159,1.9928,1.2109,12.911200000000001,9.562100000000001,,,6.6399,9.3699,68.8362,5.0769,78.2196,1.8384,15.0704,,0.604,1.5662,30.1766,1.4548,7.7119,4.8011,18.1027,16.5068,4.461,0.0255,16.7715,0.5967,,3.2469,,,,5.0189,2.8613,0.7591,35.7645,9.2202,8.8599,0.6255,23.2763,4.995,4.9669,2.106,,,35.4337,2.8928000000000003,7.4162,5.0057,4.0131,,0.2297,2.4092000000000002,,2.0667,1.2032,,0.0063,2.475,0.8879,8.9573,1.6457000000000002,48.6258,6.0414,0.996,,0.982,3.6018,2.216,13.2761,2.5634,14.681000000000001,42.6418,2.635,12.4252,24.0815,1.6253,16.7491,0.8568,2.7343,4.684,2.1178,,2.4524,3.0593,0.0755,8.6829,5.6139,17.8177,6.1933,1.5887,2.26,31.7992,1.032,9.334,1.762,2.721,0.984,9.8912,14.3479,8.2973,,0.0,,2.2732,0.748,2.1899,3.9181,7.5314,,12.6744,6.4866,5.4202,3.0812,4.9865,27.397100000000002,,6.7699,7.6827,1.1543,18.080284,11.9784,7.2868,2.8493,1.701,18.6904,8.801,7.9181,0.82,15.1844,19.2069,1.5501,2.7609,4.4603,3.81,1.0734,4.8189,,1.5434,0.0024,2.8398,30.4682,20.7748,,2.2083,0.9974,,20.2412,,2.5026,,1.1751,1.3866,7.4435,1.1403,,24.5664,4.2781,15.9344,,12.1972,1.0169,1.607,1.9203000000000001,0.869,4.6945,3.0121,0.349756,19.439,1.3301,32.3692,2.8273,13.8886,1.2551,3.7095000000000002,,3.965,5.3725,62.2692,,8.8743,,17.4832,0.0019,0.7932,19.6317,1.3664,4.9182,1.6418,6.4838000000000005,10.5075,24.6781,2.0394,1.6329,15.0903,1.661,7.841,0.7453,27.14,2.1206,35.9163,,6.3079,11.8045,2.9904,,4.182,1.3006,1.2218,5.1444,3.0016,11.1755,23.0002,2.3766,1.287,11.4603,0.7377,13.5134,12.3873,4.1448,,,,9.0191,2.0087,2.1515,2.2723,7.8846,10.5366,1.1038000000000001,11.7192,1.2135,0.7618,4.5482,4.7479,,6.1103,2.3919,,6.993,0.935,0.8916,33.6406,,,8.9425,17.9053,51.4722,1.5495,18.4812,0.0023,0.0542,1.2707,1.376,,,17.0368,16.4695,6.5600000000000005,,,1.3692,3.5387,,,6.1134,,2.9645,5.9094999999999995,2.2189,21.6457,,4.35,1.337,0.002,11.6691,12.6794,1.414,1.6680000000000001,,7.3609,9.4082,1.126,0.0025,0.2826,1.4238,29.8074,,1.9607,20.055,20.3576,4.4994,3.6448,7.3469999999999995,11.1174,2.6455,19.7047,24.1615,6.9374,7.5543,21.556,1.264,,2.7675,1.4365999999999999,,22.0863,1.4876,11.725,3.3427,0.0147,,14.211,1.3753,12.5229,2.2622,13.646,2.9504,6.122,11.196,14.4245,2.516,8.2827,4.3892,1.5118,6.5515,37.3726,43.3124,1.5588,,,1.1893,18.3753,5.011,,2.3182,2.767,9.562100000000001,1.5568,5.5344999999999995,15.9755,0.1916,7.3901,1.1642000000000001,7.5165,3.2354,8.4,,20.5263,22.6491,7.8942,,2.0219,2.852,35.9747,,127.0305,0.7688,8.89,2.9367,1.5541,2.2136,4.1195,9.7152,13.7898,4.1411,6.1632,17.1455,6.5283999999999995,0.9346,2.9067,,15.0158,0.0,5.1523,13.8879,0.0015,2.6855,32.8864,0.5769,19.5715,0.0011,1.4583,0.1679,0.0,,1.1921,3.7228,17.5325,,7.331,27.9655,,18.8787,5.6587,0.853,0.3796,2.805,1.9757,2.4404,8.5842,1.2046999999999999,12.3813,6.046,,1.9495,35.42,8.0341,15.3293,6.211,1.7372999999999998,6.1492,,4.8824,,4.9553,2.6468,40.1108,2.4798,6.6317,1.2739,2.5434,35.3693,2.2515,4.9115,20.3572,1.5186,2.2186,2.3049,16.8816,37.5705,3.1293,1.2674,1.5838,6.0536,1.084,7.2876,2.1152,,13.3673,,,,7.8814,9.3784,0.8816,1.4844,,19.8462,,3.9754,1.7525,,3.1315,1.8787,14.3855,9.173,2.4932,5.7143,29.6553,,36.4988,,1.8936,5.2492,,2.878,,,21.4978,1.651,2.7063,5.1486,7.1846,2.8036,3.0877,,1.283,1.113,8.5035,,5.4083,3.4234,5.3131,18.7046,1.521,4.2506,1.861,6.617,7.3325,,1.754,,7.4396,9.958,24.1451,0.0996,1.004,13.7781,0.0,,,15.9102,4.1425,0.0,3.1032,0.9871,6.7075,15.4714,2.8821,10.8509,17.2084,,32.4621,11.5547,2.343,,,2.3702,,,1.1793,24.271,1.0856,0.231,3.4996,,21.9172,,5.1279,9.4928,3.362,5.277,18.5608,13.9209,4.4263,2.327,,4.5905000000000005,17.0968,,,1.4165,7.6737,1.0448,26.4638,2.4999000000000002,5.476,10.4683,1.1313,4.8551,3.2574,4.1672,4.4644,,10.8258,,7.0384,6.8107,13.3786,18.2372,10.3893,27.7693,14.3437,2.7534,20.3268,4.5051,8.8771,6.9497,6.3316,1.4918,,1.0365,0.895,18.3791,22.9403,4.5912,2.7279999999999998,1.2499,1.584,18.8331,5.3574,0.1163,18.8765,16.851,,,6.732,,3.1077,8.0887,5.7767,,7.6996,0.9471,13.3901,,5.0953,2.3134,1.6778,0.9851,10.1005,,,2.589,,,9.9481,0.062244,1.8144,,4.747,0.7675,9.4435,8.7162,1.2641,15.6606,,6.2679,2.9604,,1.438,0.0192,,10.564,1.5230000000000001,13.6571,2.1287,,6.4593,0.6244,5.3174,1.2549000000000001,,4.3091,2.0123,,10.0033,17.5093,0.7391,12.7741,,,4.5929,,1.3093,22.2182,7.8421,1.5417999999999998,3.7311,2.3487999999999998,4.8422,4.0143,5.5937,15.7057,18.9984,0.0004,7.5166,0.6946,10.4254,7.9418,13.4381,1.178,1.9556,22.619,4.6108,9.77,6.158,41.3585,2.8306,1.9122,,6.0055,,1.6313,11.8269,16.6209,5.6363,,0.0252,,27.9694,,11.2235,5.5114,11.5002,52.486,16.783,5.2121,10.3212,0.7399,19.0003,8.2282,1.8172000000000001,2.3750999999999998,,,,2.5961,,2.5158,47.3197,,29.3813,3.9149000000000003,,5.3064,1.215,1.2349999999999999,,4.7172,2.8486000000000002,7.2507,4.9874,,10.9339,6.3486,6.8998,1.58,3.2561999999999998,9.1597,6.7941,10.2804,0.3703,9.4811,3.7088,10.2964,13.2394,14.3617,,4.8709,,15.9884,10.5487,11.0225,1.38,1.3755,4.2194,,10.1135,2.2305,26.4284,39.3421,5.2576,4.1721,2.9981999999999998,21.0557,,3.8817,5.0004,2.8565,7.8927,20.872,0.6844,0.0189,5.142,38.7072,13.2795,7.3556,3.0657,4.1576,26.9346,,1.3369,3.4385,3.1595,14.0167,,3.1419,1.3721,,1.159,0.929,0.0129,0.0183,3.059,14.7134,1.5737,17.4176,0.9093,,23.7433,39.8788,2.0855,3.3544,,4.0811,4.1557,2.6612999999999998,0.0744,2.5709,,1.0053,1.7701,32.993,3.7375,5.8368,7.5071,14.4953,0.0264,20.4591,7.4041,7.6991,2.7862999999999998,9.1506,2.2941,4.221,29.6219,3.3929,4.1305,49.0535,2.336,16.2294,3.4136,,9.6378,2.8528000000000002,,,5.036,,9.4458,,14.8818,15.9188,0.4116,3.662,5.9788,2.4791,14.21,6.0667,1.9416,19.0902,5.3849,11.6714,3.317,32.1108,0.1151,21.5598,1.896,22.557,,5.8489,0.3918,0.3111,7.3462,7.9397,11.8566,12.1887,22.0586,,2.5302,2.1163,1.4272,5.429,3.0513,9.3215,1.984,1.7189999999999999,3.5758,,0.2043,3.7169,4.8427,25.1809,,9.407399999999999,6.305,3.7752,17.1301,1.9508999999999999,7.9793,6.2046,5.8889,6.8763,17.8535,1.806,,9.8706,1.8742999999999999,6.3492,2.8324,2.5364,4.8189,,12.5092,1.346,1.354,23.7591,2.0017,5.6007,16.0608,0.4944,11.6309,1.9664000000000001,10.9061,10.2901,1.1685,1.7276,11.1251,6.2477,,15.5809,1.214,9.067,13.3062,2.2887,3.3147,,11.5103,0.6654,1.803,0.0,,7.6841,17.1907,1.4598,4.9123,0.2597,1.5314999999999999,4.0813,,2.8830999999999998,2.053,,11.5932,32.2646,6.2411,2.017,10.8714,1.2458,,2.8031,30.6283,,15.4117,3.092,,1.6291,,,2.6282,7.9531,,24.6099,7.6883,10.2915,6.2128,,,2.1558,3.1344,4.6771,23.5989,2.7734,3.0837,1.4805,2.4694,0.149,12.9532,18.8059,15.0718,,0.0009,,9.6665,,2.2359999999999998,8.8193,,,6.0314,5.354,14.0816,2.1471,6.2908,6.2671,3.8917,,,4.3454,5.8814,,0.9883,21.6875,3.6186,6.0258,7.7924,2.1691,7.6255,1.3241,2.6157,0.9361,5.1516,0.2244,1.6539000000000001,13.2103,4.5402000000000005,2.0868,20.4795,7.0029,15.516,9.6431,39.3593,0.8383,1.6254,,,4.221,2.7177,,18.5593,18.9835,2.057,13.1877,18.012,1.3268,2.9145,0.8181,2.1726,1.8961999999999999,,7.8972,1.361,,3.0571,0.7974,5.4485,20.3818,3.0261,4.2015,5.9848,2.0583,,17.603,2.9187,2.0782,3.7084,5.2184,1.0275,1.07,7.7627,6.7763,2.4675000000000002,4.9137,,13.9217,16.9669,7.7497,7.3303,63.4135,6.8672,2.153,0.7302,5.6762,11.2332,,13.2356,5.5904,8.2735,,3.9154,5.4944,,10.8077,4.9475,1.1789
