date,AAPL,AAL,CCL,MU,TSLA,GE,F,FCX,FB,C,XOM,INTC,WFC,BAC,BA,PFE,SNAP,T,DIS,MSFT,AMC,AMD,UBER,VIAC,PLTR,SNDL,NVDA,TWTR,CMCSA,VZ,GM,CLF,X,PLUG,WMT,CSCO,JPM,OXY,PINS,LCID,DISCA,LVS,SQ,TLRY,IVR,UAL,PYPL,RIG,QS,AMZN,V,ET,NCLH,HOOD,BBIG,DAL,ZNGA,GILD,CRM,DKNG,BMY,SOFI,QCOM,RIOT,MRK,WISH,CVX,KO,MS,PCG,SBUX,ORCL,CVS,SLB,SPCE,GSAT,WKHS,NFLX,M,CLOV,PTON,BYND,GME,NKLA,IBM,NKE,MRNA,NEE,ABBV,ABNB,SKLZ,AR,FUBO,TTD,COTY,ZM,CPNG,PSTH,LYFT,MARA,ATVI,MO,OPEN,AA,FCEL,MRO,SENS,PROG,DVN,JNJ,HAL,COIN,SDC,TDOC,ANY,EQT,IPOF,NEM,FSR,PG,RKT,WYNN,AMAT,VTRS,AFRM,LUV,LUMN,BKKT,DM,FDX,MPC,MA,RCL,BBBY,TELL,DISH,DOW,WDC,COP,GS,WBA,SRNE,KMI,ROKU,EPD,CHPT,SIRI,CRWD,FFIE,GPS,OCGN,EXPE,GNUS,SABR,IDEX,KHC,NLY,TMUS,ATUS,HD,IGT,MGM,NVAX,AUPH,CHWY,PSFE,FSLY,GOOGL,TGT,CAT,BTBT,PEP,RBLX,MRVL,KSS,ON,NET,MVIS,DOCU,CZR,AGNC,CTRA,ZIM,UPS,IRNT,MUX,HL,BNGO,RIDE,PENN,MOS,PAGS,TRIP,FSLR,NUE,TXN,JBLU,NRZ,EBAY,BX,HPQ,ENPH,UWMC,RTX,RUN,U,OPK,CRSR,SPLK,CSX,MTCH,LAZR,VST,LYV,ZS,AMRS,BCRX,LOW,BSX,KR,SCHW,SNOW,ABT,FISV,FANG,USB,W,TWLO,GGPI,AXP,DNA,ADBE,DBRG,PAA,MCD,CEI,BLNK,GOGO,DDOG,GOEV,TPX,SPG,STLA,UAA,ETSY,GEO,DBX,SAVA,BTU,UNIT,FTCH,SPWR,WMB,SWN,GREE,AIG,DELL,MET,AVGO,JWN,ATOS,NYMT,BBY,CRTX,UPST,TJX,CAR,PM,INO,AGEN,MDT,AGC,COST,LLY,VMW,CLNE,CVNA,ROOT,UNH,MNDT,PANW,TTCF,HYLN,APA,VLO,UNP,ADI,TWO,TSN,ISRG,CNC,SAVE,WDAY,XLNX,BE,CNK,AI,STX,LMND,RKLB,MVST,EBON,OKTA,SEAH,CSTM,ALLY,APO,GT,COMM,MMM,BKR,LMT,RMO,KPLT,PSX,AEO,HLT,NVTA,ATER,SONO,ASTR,DDD,ME,MAC,KBH,XSPA,SESN,ELY,MAR,NUAN,BBWI,LC,TMC,MMAT,DWAC,SOLO,MTTR,RRC,LRCX,EA,UEC,XL,ZEN,DHI,SPOT,PXD,AMWL,GEVO,BIIB,MP,RBAC,WE,ENDP,PSTG,GRPN,STNG,GLW,CDEV,MSTR,MFA,COF,MDLZ,SPIR,EXC,APPS,ASO,COUP,FE,DKS,AMGN,MNKD,CRSP,TRIT,SWKS,DASH,NOW,CDE,VRM,FL,EOG,IP,QRTEA,GLNG,OVV,GSM,VLDR,KEY,BTWN,XP,AHT,KDMN,DLTR,FTCV,PRTY,BARK,NAT,GRWG,ASTS,CCXI,DHR,PTRA,HON,NXTD,TGTX,EVFM,AFL,GPRO,WEN,WTRH,DT,FLR,INSG,LEN,CPRI,RAD,SYF,BLMN,HOG,CAH,NTNX,EVGO,DD,APPH,MARK,SSYS,SPR,INMD,CPE,PLAY,VTNR,ZEV,CF,XRX,ASAN,VXRT,HEAR,SFIX,BOX,SKT,KODK,TEAM,BODY,POWW,TTWO,REI,MCMJ,HTA,STNE,GNW,REKR,VUZI,CLSK,STLD,TFC,GCI,PNC,AES,HPE,PRU,OMER,LEV,CIFR,NXPI,SO,PATH,STEM,GWH,WU,YNDX,GPN,NCR,IONQ,GPRE,BKSY,CHTR,PPL,JOBY,WY,ADMP,CI,MGNI,CLVS,MNTS,HIPO,PBF,OPAD,ADVM,RF,MGI,FIS,ACN,MQ,SBLK,CYH,CXW,RWT,AKAM,NMM,HYZN,AVIR,MILE,AYX,SRPT,GTE,VLTA,CPB,TROX,LNG,CLX,FIVN,DE,CWH,MCHP,ARVL,EGHT,DS,MELI,BK,MIR,LOTZ,ALTO,CANO,K,ASXC,IRBT,WW,AVYA,KKR,CHGG,ATNF,MDB,LIDR,MAT,NLOK,CSIQ,FITB,ULTA,LULU,XLRN,CVM,SKIN,HIMS,GSL,DUK,SIX,ADSK,ATCO,NMTR,FTAI,AXSM,TMO,KMPH,TAP,NLS,KNDI,RDFN,ML,REAL,HUN,ADT,SYY,PFSI,ALK,CMG,KMB,SFT,WLL,ATHX,NNOX,CTLP,TXMD,GIS,NOV,CRK,SEDG,ABCL,HBI,CARR,D,GES,ABUS,CFG,AM,HES,IAA,ESGC,EDIT,ABR,INDI,LICY,APRN,PLBY,OSTK,ZIOP,GERN,WATT,DVAX,NRG,RDW,VFC,CL,WOLF,CLMT,BG,ICE,SKX,BGCP,GDRX,OKE,WM,YETI,VRTX,IBIO,MPLX,EMR,FRO,CC,MITT,BGS,ACHR,PHM,NYCB,PBI,LYB,QURE,IMAX,AER,IPOD,CPLG,STWD,ADM,BLK,DGLY,CIEN,AEP,NKTR,WOOF,CROX,O,NRDY,MBI,TPGY,EW,DNMR,SLCA,ATIP,JCI,GNRC,MPW,FVRR,CTXR,RNW,HBAN,ALIT,LLNW,EXAS,LTHM,COOP,HLF,CTVA,SLQT,NBEV,RH,IMGN,RSI,INTU,AXTA,VIEW,SWBI,CNX,AMT,MUDS,VIRT,ARLP,ALB,CAG,IIVI,VTR,AVPT,VBIV,DPZ,ADP,ROST,DHT,IOVA,ALDX,IRM,DRI,EXPR,CTSH,IVZ,UPWK,VEEV,REE,GOED,FOUR,TRVN,THC,TOL,IMVT,BMRN,XERS,DG,BILL,SHAK,HGEN,INCY,BLDE,ACM,TGNA,SFM,APP,LEVI,HZNP,OUST,SWCH,ORGN,MAXR,XPO,FREY,GNOG,CHS,ANF,OCUL,ADMA,DPW,MNST,WMC,MMP,LIN,REGN,UNM,UNFI,PRCH,FIGS,HWM,PLAN,MAPS,CLR,PAYO,ARMK,PGR,PRGO,DFS,NWL,HIG,AXL,DXC,STZ,BGFV,TSP,UP,ALL,CME,ACI,CHRW,LILM,ZI,TXRH,COMP,VG,LPX,AEHR,BKNG,URI,NVCR,CTRM,ACAD,SHPW,FUV,RBOT,HUM,YUM,XXII,SI,RGS,CSLT,POSH,NOC,CVAC,DOCN,TTOO,NRXP,CRTD,DXCM,SHW,INVZ,ZUO,SGMO,SPGI,MIC,CYRX,RFP,NGL,PLD,WTI,PGEN,KOPN,ORI,CIM,AMBA,EVH,BFLY,ESTC,BIGC,TPR,ZG,RNG,SMSI,TRTN,KDP,BXMT,LAUR,SD,UPH,PSEC,LNC,CLVR,BYSI,PETS,TDC,HYFM,ILMN,KTOS,HST,PAYS,DOCS,CSPR,ARCC,ONEM,RLGY,HA,FTNT,AAWW,NTAP,IBRX,PPC,OWL,STT,OLN,CTXS,JNPR,CCI,NOG,LPCN,PAYX,BROS,MX,ARRY,HCA,HRL,PUBM,DCRC,NWSA,BAX,PAVM,PCT,GBT,VRRM,MPLN,SAM,CBRL,RDWR,OHI,MYPS,NEWR,GOCO,KLAC,ONDS,BDX,PD,QRVO,BBIO,YUMC,UAVS,AVTR,KPTI,CURI,HP,APD,LW,WIX,RMBS,PAYA,SCCO,OEG,SB,WELL,ENG,BEN,GSKY,PACB,APT,INFN,ISEE,ICPT,BLDR,FLEX,FAST,EXEL,PARR,S,GENI,TUP,CMI,RXT,BCLI,ALGN,PLNT,FIVE,AAP,DGX,WRAP,MUR,KIRK,CRBP,ITP,VKTX,PLX,EAT,ASPN,AMPE,CENX,SDGR,PTGX,ESI,SEEL,XOS,AIV,PERI,ANTM,DNUT,TGH,SEAS,MTDR,ADS,FOXA,SHCR,SNCR,RRD,AVXL,SGMS,RFL,PRPL,EL,ROVR,APLS,FHN,TER,EXPI,GLBS,KOS,ARR,WHR,WSM,BLL,LITE,AMPY,TEN,VERU,ETRN,BMBL,OSCR,CERN,CONE,STAR,VISL,ETN,ED,UAMY,BLUE,TWNK,AREC,DSX,WPC,FUN,ALKS,ENVX,TNK,MCK,SSSS,FTI,HYRE,NSC,MCF,ETWO,FLXN,MAXN,ARWR,GD,BDSI,CELU,RKLY,ACEV,VICI,CB,PFGC,TWOU,POST,RIGL,NDAQ,CMRE,KMX,CELH,CHNG,JAZZ,COUR,KNX,AYRO,AJRD,CLDX,CG,HAS,CDNS,QGEN,HRB,RACE,APPN,A,CNHI,OMF,HFC,ELAN,FBRX,AQMS,USFD,CBRE,MRIN,PAGP,VSTO,OSH,XM,GAN,APTV,LH,VHC,MKFG,TTI,CBAT,VLD,SUNW,OTIS,DAC,PWR,IMMR,IBKR,CODX,VMEO,CLSD,YEXT,TNL,CARA,CMRX,ARDX,EFX,QTNT,SM,AKBA,ENLC,SMFR,KERN,MANU,ALLT,CRVS,ATAI,NCMI,INFI,THO,ADNT,AON,VZIO,EVRI,CNR,ZGNX,MAS,BYD,VRAY,VNO,SUNL,ALT,ESRT,RWLK,ZY,PK,CERS,WWR,NOVA,KRYS,CRNT,OGN,HUBS,EB,YELL,PING,CCK,WGO,ESPR,IR,ATOM,HOLX,ACIW,ATI,IONS,WEBR,RVNC,ALTU,URBN,DSKE,EOSE,ELMS,LESL,AQB,OMI,RADA,LL,PCAR,DBI,DOLE,CALA,SYK,GDOT,RVLV,RL,QDEL,SUMO,PMT,CNDT,SAGE,RAMP,IO,EHC,SRAX,BFI,ZTS,CCV,GNK
2019-11-15,1.098,9.8363,4.8619,3.3082,21.529,1.1165,2.6486,3.6870000000000003,1.234,0.8681,0.9958,1.308,1.0466,1.2628,1.086,0.934,12.2141,1.4317,1.1428,0.8338,46.9036,10.7501,3.9217,4.9585,,3.5481,1.506,4.1933,1.7261,0.7912,1.7445,41.3305,39.1083,19.7766,1.1716,0.9649,0.9361,2.2314,4.6321,,25.9184,3.3716,9.5876,35.9284,2.2947,6.5786,1.3664,12.0912,,0.912,1.8218,5.3458,2.7552,,0.4159,3.4167,7.2216,1.2368000000000001,1.8344,0.0179,9.2924,,1.5812,14.0322,0.8565,,1.1971,0.7868,1.2109,9.562100000000001,1.3021,1.8384,1.7885,1.9928,6.6399,5.0769,12.911200000000001,5.914,30.1766,,68.8362,18.1027,78.2196,0.604,1.5662,0.5967,9.3699,1.4548,4.8011,,,16.5068,0.0255,15.0704,8.8599,16.7715,,,7.7119,5.0189,3.2469,0.7591,,4.461,9.2202,2.8613,23.2763,,4.0131,0.6255,4.9669,,35.4337,35.7645,1.2032,7.4162,,2.106,0.2297,0.8879,,4.995,2.0667,5.0057,,2.8928000000000003,8.9573,,0.0063,2.475,2.5634,0.982,2.4092000000000002,48.6258,24.0815,6.0414,1.6457000000000002,3.6018,0.996,2.216,2.7343,14.681000000000001,1.6253,13.2761,2.635,0.0755,16.7491,42.6418,,12.4252,1.5887,4.684,0.8568,2.4524,5.6139,2.1178,1.762,3.0593,6.1933,1.032,8.6829,2.26,17.8177,14.3479,31.7992,,9.8912,0.984,2.721,2.2732,2.1899,0.748,,5.4202,12.6744,6.7699,9.334,7.5314,8.2973,27.397100000000002,3.0812,6.4866,,1.701,,18.080284,7.2868,11.9784,0.0,7.9181,3.9181,7.6827,8.801,15.1844,2.7609,1.5434,4.9865,3.81,2.8493,2.2083,1.1543,20.7748,,0.82,19.2069,,18.6904,,4.4603,1.0734,,0.0024,2.8398,7.4435,20.2412,24.5664,12.1972,1.3866,1.0169,4.2781,1.5501,,0.9974,2.5026,4.8189,1.1403,30.4682,15.9344,,1.1751,,1.607,1.9203000000000001,4.6945,0.869,13.8886,5.3725,62.2692,19.439,0.0019,6.4838000000000005,3.965,0.7453,17.4832,11.8045,3.7095000000000002,4.9182,11.1755,8.8743,15.0903,19.6317,32.3692,2.1206,24.6781,,2.0394,1.2551,1.6418,1.6329,27.14,4.1448,2.9904,3.0016,5.1444,,1.2218,13.5134,0.7377,11.4603,9.0191,0.7932,,1.287,1.2135,10.5075,1.1038000000000001,35.9163,,0.935,7.841,4.182,0.7618,0.0023,6.3079,2.0087,0.8916,1.3692,2.2723,1.376,1.337,11.7192,8.9425,4.5482,2.2189,33.6406,17.0368,,6.9374,,,0.0542,,9.4082,,1.3753,2.9645,3.5387,4.4994,7.3469999999999995,1.6680000000000001,2.516,1.414,0.002,,1.4365999999999999,9.562100000000001,1.9607,20.055,1.4238,12.5229,,21.556,,24.1615,2.9367,1.1893,2.9504,14.211,2.9067,3.3427,7.3901,4.3892,,6.5515,,5.011,,37.3726,4.1411,2.3182,12.3813,0.0011,7.2876,2.6468,4.1195,2.805,,0.5769,1.861,,,,15.9102,8.5035,6.1492,7.4396,3.4996,8.4,2.343,2.3049,1.1313,0.7688,,1.0448,7.8814,,20.3268,1.4165,27.7693,1.521,18.8765,18.2372,0.1163,4.1425,,4.5912,5.1279,,7.6996,1.7372999999999998,3.2574,10.564,9.9481,6.3316,2.2186,0.6244,1.5838,,,0.8816,7.331,1.7525,,35.42,,2.878,0.7675,1.2739,7.3325,0.7391,,0.9871,4.0143,17.5093,3.7311,1.3093,21.9172,9.77,22.2182,13.4381,7.5166,26.4638,5.2121,7.9418,27.9694,2.3487999999999998,4.9874,11.8269,5.6363,6.7075,,1.215,,11.0225,14.3617,1.9556,16.6209,38.7072,19.0003,2.5961,,1.58,4.1721,,0.3703,32.993,47.3197,5.0004,49.0535,9.6378,7.3462,,0.0129,1.9416,20.872,,5.8368,7.9397,3.0121,0.9093,12.5092,0.349756,2.2887,6.305,32.2646,1.3301,1.9664000000000001,2.8273,1.4598,25.1809,,,3.1344,1.8742999999999999,,,,13.3062,1.3664,1.6254,6.2411,,23.0002,,6.993,2.1515,,1.661,12.3873,1.5495,4.7479,51.4722,,,5.1516,,16.4695,1.361,7.8846,1.2707,1.3006,,5.9094999999999995,18.4812,2.3766,6.1103,6.1134,0.2826,,,,12.6794,20.3576,2.6455,,10.5366,11.725,2.7675,6.5600000000000005,7.5543,2.3919,21.6457,13.646,,17.9053,8.2827,4.35,1.126,,0.0025,1.264,,7.3609,11.1174,43.3124,11.196,14.4245,3.6448,15.9755,0.0147,18.3753,,22.0863,1.5118,7.8942,1.5568,6.122,2.767,9.7152,20.5263,,0.0015,0.1916,1.5541,5.5344999999999995,2.852,7.5165,5.1523,0.3796,22.6491,0.853,2.0219,6.211,3.2354,17.1455,19.5715,,127.0305,1.4583,35.3693,1.9757,6.5283999999999995,6.1632,6.046,2.4798,0.0,,8.89,,2.4404,35.9747,3.1293,4.9115,15.0158,13.7898,,17.5325,,1.8787,32.8864,1.9495,2.2136,18.8787,5.1486,2.2515,13.8879,15.3293,11.6691,0.0,,27.9655,,29.8074,29.6553,20.3572,16.8816,19.7047,3.7228,,2.5434,1.4876,9.3784,0.9346,1.4844,1.084,4.9553,2.2622,,2.6855,1.1921,37.5705,1.5588,0.1679,5.6587,1.2046999999999999,3.9754,8.5842,1.1642000000000001,40.1108,,4.8824,6.6317,18.7046,2.1152,13.3673,6.0536,1.2674,,3.1315,1.8936,2.4932,1.651,8.0341,5.4083,1.283,19.8462,,5.2492,3.4234,,14.3855,,1.004,,21.4978,,2.327,4.2506,3.1032,24.271,1.5186,,2.4999000000000002,,5.7143,9.173,14.3437,7.1846,5.3574,2.3702,,32.4621,36.4988,5.277,,1.113,2.8036,,7.0384,24.1451,0.895,,17.2084,3.0877,16.851,5.3131,9.4928,1.6778,0.0,4.4644,9.958,1.0856,1.1793,7.6737,13.9209,2.7063,13.3786,4.1672,18.3791,1.754,6.9497,5.7767,2.8821,,,,6.617,10.1005,5.476,0.0,4.5051,8.8771,1.2499,,18.8331,0.062244,2.3134,0.0996,2.9604,6.4593,10.8509,,11.5547,4.4263,,10.0033,,13.7781,10.3893,,0.231,18.5608,17.0968,15.4714,10.4683,4.8551,3.362,2.7534,1.584,1.0365,2.7279999999999998,3.1077,13.3901,,,1.4918,8.7162,0.0192,6.732,,4.3091,0.9851,4.5905000000000005,1.8144,6.8107,0.9471,10.8258,6.2679,4.747,22.9403,,,2.1287,1.438,,13.6571,,,8.0887,,5.3174,5.0953,1.2549000000000001,2.589,7.8421,4.5929,1.2641,9.4435,,4.8422,,1.5230000000000001,1.5417999999999998,15.6606,0.6946,22.619,2.0123,,1.178,,,12.7741,0.0004,0.0252,5.5937,1.38,,6.0055,15.7057,1.2349999999999999,4.1576,18.9984,2.5158,6.158,1.9122,10.5487,52.486,6.7941,1.6313,4.0811,10.4254,21.0557,,11.2235,,3.9149000000000003,9.4811,8.2282,7.8927,4.7172,15.9884,7.3556,3.1595,3.7088,0.0183,4.6108,3.0657,0.0744,2.9981999999999998,39.8788,10.9339,,2.336,7.4041,5.5114,41.3585,,,0.929,,29.3813,10.3212,2.8306,9.1597,6.3486,10.2804,7.6991,,1.8172000000000001,4.2194,3.8817,3.662,1.3755,10.1135,1.159,3.059,,3.4385,,1.3369,14.4953,,,2.6612999999999998,1.0053,2.2941,,13.2394,16.2294,,16.783,14.21,0.6844,6.0667,,6.8998,,2.2305,,1.354,11.5002,3.1419,10.2964,3.3929,1.5737,2.8565,20.4591,,7.5071,1.3721,4.8709,3.4136,2.5709,0.0189,5.3849,0.7399,2.0855,3.2561999999999998,2.7862999999999998,9.4458,39.3421,14.8818,0.3111,14.0167,4.1305,22.557,3.5758,1.7701,5.9788,5.3064,2.3750999999999998,,,13.2795,3.317,,3.3544,5.429,5.142,5.2576,4.221,2.8486000000000002,14.7134,17.4176,32.1108,26.4284,0.0264,29.6219,2.1163,26.9346,0.4116,7.2507,17.1301,,4.1557,5.8489,2.4791,,1.7189999999999999,0.3918,1.896,,3.0513,17.8535,23.7433,5.036,9.1506,,21.5598,11.6714,12.1887,15.9188,3.7375,22.0586,2.5302,,9.407399999999999,2.8528000000000002,6.3492,19.0902,9.3215,6.2046,4.8189,9.067,11.8566,2.0017,7.9793,3.3147,10.8714,0.1151,11.6309,,,4.0813,2.8031,17.1907,6.8763,2.1471,1.9508999999999999,0.4944,23.5989,15.516,0.2043,2.6282,1.4272,4.9123,4.8427,,1.984,2.2359999999999998,3.7752,2.5364,15.5809,1.6291,5.8889,,23.7591,,16.0608,1.214,3.7169,0.0,0.0009,,11.5932,1.346,1.2458,21.6875,2.7734,6.2671,3.092,2.4694,11.5103,9.8706,15.0718,5.354,,30.6283,7.0029,10.9061,2.057,6.0258,4.6771,2.053,3.0571,18.012,2.1558,18.5593,1.806,0.9361,2.8324,5.6007,3.8917,11.1251,10.2901,1.3268,1.803,0.8383,1.5314999999999999,5.4485,,,,1.7276,2.017,13.9217,,2.8830999999999998,0.149,,6.2477,,0.2244,4.3454,10.2915,7.6883,2.9145,,2.7177,7.6255,2.0782,14.0816,0.9883,3.0261,2.153,4.5402000000000005,13.1877,9.6431,4.9137,,2.9187,0.7974,1.1685,7.7627,,5.2184,0.2597,15.4117,7.6841,0.6654,,1.4805,7.9531,18.8059,3.6186,9.6665,24.6099,1.6539000000000001,,4.221,2.1691,8.8193,,3.0837,5.9848,2.0583,7.7924,18.9835,6.2908,,6.2128,7.7497,20.4795,6.0314,2.4675000000000002,11.2332,20.3818,7.3303,2.1726,1.3241,5.6762,13.2356,6.7763,,12.9532,,16.9669,4.2015,,,,2.6157,13.2103,0.8181,39.3593,1.8961999999999999,17.603,,3.7084,1.0275,6.8672,63.4135,8.2735,5.5904,,3.9154,4.9475,10.8077,5.8814,1.1789,2.0868,7.8972,1.07,0.7302,,5.4944
