date,AAPL,TSLA,F,BABA,BAC,T,AMD,PLTR,AAL,NIO,FB,INTC,PFE,MSFT,UBER,NVDA,CCL,GE,C,WFC,SNAP,AMC,SNDL,GM,MU,FCX,XOM,BA,DIS,VIAC,TWTR,X,CMCSA,CSCO,PINS,TLRY,UAL,ET,EDU,MRK,CLF,JPM,LCID,PYPL,NCLH,DAL,DKNG,WISH,VZ,PLUG,TAL,LVS,IVR,AMZN,BBIG,SOFI,OXY,SQ,RIG,JD,GILD,QCOM,MS,SPCE,WMT,V,ZNGA,BMY,KO,SLB,CLOV,GME,DISCA,BIDU,QS,HOOD,CRM,RIOT,PCG,GSAT,CVX,CVS,NFLX,TME,MRNA,SKLZ,IQ,ATVI,SBUX,WKHS,PTON,IBM,ABBV,ZM,MARA,FCEL,ORCL,M,BYND,NKE,ABNB,COTY,OPEN,DVN,TTD,LYFT,AA,PROG,TDOC,WYNN,LUV,RCL,NKLA,LI,FUBO,PSTH,PDD,SENS,SDC,FSR,NEE,AR,CPNG,MO,XPEV,COIN,IPOF,AMAT,MRO,JNJ,NEM,VTRS,BKKT,VIPS,COP,ROKU,HAL,EQT,RKT,LUMN,MA,JMIA,KMI,FFIE,ANY,PG,AFRM,MPC,TELL,WBA,CHPT,OCGN,FDX,BBBY,WDC,SRNE,SIRI,SABR,ATUS,FSLY,DM,DISH,GS,EPD,EXPE,SE,MGM,GOOGL,DOW,FUTU,CRWD,GNUS,TMUS,NVAX,NET,DOCU,GPS,KHC,IGT,CHWY,TGT,RIDE,MOS,JBLU,IDEX,HD,AUPH,CAT,MVIS,AGNC,PAGS,EBAY,NLY,PSFE,BTBT,MRVL,ON,UPS,FSLR,NRZ,RBLX,KSS,CZR,MUX,TRIP,TIGR,UWMC,CRSR,PEP,CTRA,IRNT,BNGO,PENN,NUE,TXN,BX,ZIM,GOTU,HL,RTX,SPLK,LAZR,ABT,AMRN,HPQ,OPK,SCHW,FANG,W,BILI,AXP,DNA,RUN,CSX,VST,ZS,HIMX,LOW,KR,MLCO,ENPH,SNOW,FISV,USB,TWLO,GGPI,ADBE,MCD,U,MTCH,LYV,AMRS,BCRX,BSX,DBRG,PAA,DDOG,SPWR,DELL,UPST,MDT,VMW,MNDT,APA,CEI,GOGO,FTCH,SWN,BNTX,RLX,TJX,COST,GEO,BTU,MET,AVGO,CVNA,PANW,VLO,BEKE,BLNK,GOEV,TPX,STLA,ETSY,SAVA,CAR,TWO,SPG,UAA,DBX,UNIT,WMB,GREE,TCOM,ATOS,AIG,JWN,NYMT,CRTX,INO,AGC,CLNE,SAVE,BBY,PM,AGEN,LLY,UNH,HYLN,ADI,ISRG,ROOT,TTCF,UNP,TSN,XLNX,CAN,COMM,PSX,CNC,AI,MVST,APO,RMO,ATER,MAC,NUAN,WDAY,LMND,EBON,ALLY,LMT,NVTA,ME,SESN,BE,RKLB,SEAH,MMM,HLT,DDD,ELY,MMAT,CNK,CMPS,OKTA,GT,KPLT,SONO,RRC,EA,STX,CSTM,BKR,AEO,ASTR,KBH,MAR,TMC,OTLY,XSPA,BBWI,DWAC,LRCX,XL,PXD,RBAC,LC,SOLO,CDEV,MDLZ,ASO,KDMN,PRTY,ASTS,MTTR,QD,SPOT,GEVO,WE,GRPN,MFA,APPS,UEC,DHI,KEY,DLTR,NAT,MOMO,NTNX,APPH,ZEN,AMWL,MP,STNG,MSTR,EXC,DKS,TRIT,NTES,BIIB,ENDP,GLW,COF,COUP,MNKD,DASH,PSTG,FINV,SPIR,FE,CRSP,NOW,FL,GLNG,AMGN,SWKS,CDE,IP,OVV,BTWN,HTZZ,GRWG,EOG,GSM,AHT,BARK,CCXI,HON,GPRO,INSG,VRM,QRTEA,VLDR,DHR,NXTD,WEN,LEN,BLMN,XP,FTCV,TGTX,WTRH,CPRI,CAH,EVGO,MARK,YY,AFL,FLR,HOG,SFIX,BODY,REI,REKR,PTRA,EVFM,DT,RAD,DD,SSYS,CPE,ZEV,SYF,SPR,PLAY,CF,XRX,ASAN,HEAR,KODK,GDS,BTCM,INMD,VTNR,VXRT,BOX,POWW,HTA,HUYA,GNW,CLSK,PNC,HPE,LEV,PATH,YNDX,SKT,TTWO,STNE,TFC,AES,PRU,CIFR,STEM,TEAM,MCMJ,VUZI,STLD,GCI,NXPI,GWH,GPN,OMER,SO,WU,NCR,IONQ,JOBY,PBF,RF,WY,MNTS,ACN,CXW,MILE,CPB,DE,EGHT,GPRE,ADMP,MGI,RWT,LU,CLX,MELI,LOTZ,PPL,MGNI,OPAD,FIS,AKAM,AYX,VLTA,FIVN,CHTR,CI,HIPO,MQ,NMM,GTE,TROX,MCHP,BKSY,CLVS,ADVM,SBLK,HYZN,SRPT,LNG,DS,CYH,AVIR,CWH,BK,ASXC,ATNF,NLOK,LULU,ARVL,ABR,OSTK,DVAX,CL,BGCP,VRTX,MITT,MIR,K,KKR,MAT,ULTA,SKIN,SIX,AXSM,ALTO,WW,MDB,ATCO,KMPH,KNDI,HUN,CMG,CANO,AVYA,LIDR,FITB,CVM,DUK,NMTR,TMO,IRBT,CHGG,CSIQ,XLRN,HIMS,FTAI,TAP,ADT,GSL,ADSK,UXIN,RDFN,SYY,KMB,GIS,CARR,NLS,ML,PFSI,SFT,CTLP,PLBY,WATT,WOLF,REAL,ALK,WLL,NNOX,NOV,ABCL,D,HES,ATHX,CRK,HBI,ABUS,IAA,LICY,ZIOP,RDW,TXMD,SEDG,GES,AM,EDIT,GERN,BG,GDRX,CFG,ESGC,APRN,AVDL,VFC,ICE,NKTR,CROX,INDI,NRG,DOYU,SKX,YETI,FRO,ACHR,PBI,CLMT,WM,EMR,BGS,LYB,IPOD,STWD,CIEN,OKE,MPLX,DGLY,CTXR,RNW,EXAS,AXTA,CNX,IBIO,CC,PHM,IMAX,ADM,AEP,TPGY,ATIP,NYCB,QURE,CPLG,BLK,WOOF,NRDY,DNMR,JCI,AER,O,EW,CTVA,RSI,SWBI,ALB,VTR,ALIT,LLNW,COOP,SLQT,NBEV,IMGN,VIEW,AMT,MBI,SLCA,GNRC,MPW,FVRR,HBAN,LTHM,HLF,RH,INTU,TX,VIRT,IIVI,VBIV,BMRN,DG,MUDS,CAG,AVPT,ADP,DHT,IRM,EXPR,UPWK,ARLP,DPZ,ROST,IOVA,DRI,IVZ,GOED,THC,ALDX,CTSH,VEEV,FOUR,TOL,XERS,SHAK,INCY,REE,MAXR,GNOG,ADMA,WMC,REGN,HIG,TSP,TRVN,IMVT,LX,BILL,HGEN,ACM,TGNA,SWCH,BLDE,LEVI,OUST,XPO,WIMI,TXRH,BKNG,XXII,OCUL,MNST,AXL,UP,LILM,LPX,ACAD,RBOT,SFM,CHS,DPW,LIN,UNM,PRCH,PLAN,PAYO,APP,HZNP,ORGN,HWM,CLR,PGR,STZ,CME,FREY,ANF,JKS,MMP,UNFI,FIGS,MAPS,ARMK,PRGO,NWL,BGFV,ACI,COMP,CTRM,HUM,CSLT,DFS,DXC,ALL,ZI,URI,SI,DOCN,INVZ,CHRW,AEHR,SHPW,YUM,NOC,CRTD,SPGI,WTI,VG,NVCR,FUV,RGS,OZON,SHW,MIC,CIM,POSH,TTOO,DXCM,NGL,PGEN,TRTN,KDP,BXMT,CVAC,NRXP,ZUO,RFP,KOPN,EVH,LAUR,HYFM,SGMO,PLD,RNG,TDC,NOG,ARRY,DCRC,YUMC,CYRX,ORI,SOL,BZUN,LNC,PETS,KTOS,CSPR,AMBA,BFLY,BIGC,SD,BYSI,ARCC,PPC,JNPR,KC,ESTC,TPR,ZG,SMSI,UPH,CLVR,ILMN,PSEC,HST,RLGY,IBRX,CTXS,PAYX,HRL,PCT,PAYS,HA,NTAP,OLN,MX,NWSA,VRRM,OHI,DOCS,ONEM,AAWW,OWL,LPCN,CBOE,PAVM,CBRL,FTNT,STT,CCI,HCA,BAX,MPLN,MYPS,BDX,BROS,PUBM,GBT,RDWR,UAVS,HP,WIX,SCCO,SAM,NEWR,KLAC,QRVO,KPTI,BEN,APT,BLDR,GOCO,ONDS,BBIO,AVTR,APD,RMBS,ISEE,FAST,PD,CURI,LW,PAYA,SB,ENG,PACB,ICPT,PARR,ZTO,WB,PLNT,MUR,VKTX,SEEL,PERI,OEG,WELL,GSKY,INFN,FLEX,S,CMI,ALGN,EXEL,GENI,TUP,BCLI,AAP,KIRK,PLX,CENX,RXT,FIVE,WRAP,ITP,ASPN,ESI,AIV,DNUT,DGX,CRBP,EAT,PTGX,XOS,ANTM,TGH,SEAS,AMPE,SDGR,SHCR,RFL,FHN,VERU,BMBL,ED,MTDR,FOXA,SGMS,DQ,GLBS,LITE,ETRN,STAR,ADS,RRD,EL,APLS,ARR,AMPY,CONE,BLUE,EXPI,WSM,VISL,UAMY,FUN,NSC,RKLY,TWOU,SNCR,PRPL,KOS,BLL,CERN,DSX,MCK,ETWO,AVXL,ROVR,TER,WHR,TEN,OSCR,ETN,TWNK,AREC,ENVX,HYRE,MAXN,KVSB,RIGL,AYRO,QGEN,WPC,SSSS,FLXN,CELU,PFGC,CMRE,COUR,CLDX,TNK,MCF,ARWR,ACEV,NDAQ,CHNG,CG,APPN,ALKS,FTI,GD,VICI,POST,JAZZ,QFIN,HRB,BDSI,CB,KMX,KNX,HAS,CNHI,USFD,BEST,CELH,AJRD,CDNS,RACE,ELAN,MRIN,VSTO,VHC,A,AQMS,GAN,OTIS,VMEO,YEXT,SM,KERN,OMF,XM,VLD,IBKR,CARA,QTNT,SMFR,CRVS,HFC,CBRE,LH,CBAT,PWR,CLSD,ARDX,ENLC,FBRX,PAGP,OSH,MKFG,DAC,CODX,TNL,EFX,APTV,TTI,IMMR,NCTY,CMRX,AKBA,MANU,NCMI,SUNW,CRTO,HUBS,PING,HOLX,ALTU,DSKE,LESL,AON,CNR,BYD,ESRT,KRYS,SOHU,IR,ATI,ALLT,INFI,VRAY,RWLK,NOVA,OGN,ESPR,IONS,ATAI,THO,EVRI,MAS,ALT,CERS,EB,WGO,ADNT,VZIO,ZGNX,VNO,ZY,WWR,CCK,ACIW,SUNL,PK,CRNT,YELL,ATOM,WEBR,URBN,EOSE,RVNC,RAMP,EHC,SRAX,BFI,ZTS,CCV,GNK,ELMS,OMI,PCAR,CALA,RVLV,QDEL,PMT,SAGE,AQB,RADA,DBI,GDOT,RL,SUMO,CNDT,IO,LL,DOLE,SYK
2020-11-02,12719446.0,7165877.0,2777919.0,2644455.0,5047040.0,2328922.0,2425281.0,272362.0,3271117.0,2928893.0,2515173.0,2530482.0,2110186.0,3383832.0,1934568.0,3262648.0,1719793.0,598312.125,2457304.0,3034576.0,1699628.0,443407.0,33063.0,1002548.0,1427721.0,880127.0,1983493.0,1326554.0,1278370.0,638803.0,1286954.0,938185.0,1014019.0,1762346.0,842279.0,712438.0,754037.0,999712.0,163280.0,465239.0,582346.0,1563102.0,,656807.0,710241.0,1076458.0,766205.0,,611003.0,443185.0,121789.0,458588.0,648064.0,938145.0,,,1237319.0,846670.0,835191.0,840673.0,915907.0,556015.0,889099.0,816329.0,775058.0,707839.0,399759.0,636584.0,958997.0,593319.0,51429.0,650943.0,57715.0,342650.0,29126.0,,802680.0,156862.0,1156953.0,18050.0,550108.0,717985.0,822166.0,155063.0,327048.0,39930.0,475476.0,415759.0,635404.0,499927.0,561981.0,480145.0,513405.0,471613.0,99088.0,122940.0,584060.0,736735.0,340715.0,369379.0,,161538.0,82385.0,196049.0,830260.0,800297.0,178149.0,,114422.0,403500.0,444841.0,464849.0,476878.0,147748.0,6211.0,75616.0,268990.0,14777.0,166350.0,10.0,427001.0,265191.0,,446328.0,79270.0,,,356871.0,498791.0,415705.0,375612.0,575658.0,,100667.0,327777.0,263309.0,576069.0,100417.0,529324.0,350726.0,287385.0,225078.0,409597.0,,,371362.0,,441491.0,67124.0,337109.0,24714.0,,247709.0,456099.0,403308.0,488293.0,212649.0,262139.0,122581.0,433614.0,43679.0,225835.0,326618.0,278951.0,317944.0,301236.0,614486.0,271601.0,234225.0,16707.0,283382.0,142705.0,303233.0,143311.0,200750.0,248880.0,347454.0,400125.0,43454.0,174026.0,240865.0,129711.0,199242.0,153003.0,92539.0,313212.0,97182.0,313566.0,133614.0,302554.0,53925.0,351423.0,263427.0,,,343034.0,306547.0,380770.0,184873.0,148720.0,,279373.0,226773.0,211097.0,173882.0,7610.0,1146.0,13672.0,221265.0,57527.0,,,221049.0,94251.0,197227.0,417084.0,,556181.0,219012.0,421545.0,92227.0,15133.0,246216.0,387082.0,218975.0,319579.0,214987.0,111065.0,213429.0,192374.0,292216.0,,207340.0,359469.0,44118.0,143075.0,42081.0,159049.0,220417.0,97220.0,233231.0,80336.0,302809.0,310492.0,178541.0,,359115.0,245256.0,27805.0,117887.0,96500.0,43558.0,85441.0,194401.0,257024.0,84189.0,171525.0,246757.0,93839.0,,199030.0,109537.0,166671.0,174516.0,,180310.0,68781.0,206252.0,79041.0,,211466.0,235564.0,104532.0,15332.0,282078.0,177526.0,163433.0,61691.0,229143.0,10879.0,114447.0,26461.0,134340.0,361851.0,166968.0,28452.0,235128.0,54945.0,316944.0,270067.0,163554.0,130337.0,169219.0,,142576.0,789.0,390092.0,367167.0,230885.0,4869.0,369039.0,,21131.0,232614.0,82767.0,201027.0,28073.0,147344.0,178160.0,297867.0,95306.0,154386.0,,125700.0,156760.0,91994.0,226202.0,,51426.0,127091.0,142702.0,,,89605.0,4476.0,,130816.0,39927.0,100577.0,37913.0,,194852.0,97072.0,105839.0,,13227.0,79850.0,,,178063.0,124021.0,136635.0,142330.0,,111893.0,4034.0,109993.0,151485.0,,116464.0,146160.0,148804.0,136105.0,43053.0,82078.0,185424.0,,41230.0,222164.0,,,83335.0,301611.0,,87256.0,45843.0,105673.0,,27761.0,77498.0,70301.0,141295.0,,1809.0,56133.0,,,155504.0,106752.0,,,84099.0,197056.0,63504.0,23043.0,122711.0,84332.0,61739.0,62067.0,172194.0,139133.0,72.0,43607.0,21435.0,24598.0,206353.0,4360.0,98700.0,84498.0,719.0,121462.0,256252.0,68223.0,151430.0,147462.0,79504.0,61669.0,,100640.0,2677.0,,107573.0,32784.0,114401.0,111357.0,108668.0,116374.0,90581.0,116279.0,103899.0,176840.0,,,114207.0,144008.0,2069.0,1063.8,,43558.0,110315.0,122575.0,149123.0,35384.0,95058.0,28457.0,54311.0,316.7,44407.0,108293.0,64889.0,39016.0,,76958.0,40695.0,284404.0,65663.0,,57195.0,55083.0,110679.0,103338.0,98309.0,149705.0,,1884.0,1643.0,,21226.0,25882.0,169900.0,181305.0,93119.0,69427.0,,175138.0,147697.0,125942.0,78459.0,67359.0,6706.0,19036.0,175301.0,67498.0,379.0,49080.0,530.0,91127.0,56947.0,,1229.0,75422.0,176108.0,23276.0,55229.0,198036.0,,,93701.0,115552.0,85892.0,89902.0,111964.0,54808.0,109188.0,,,148726.0,,46020.0,30471.0,9881.0,108109.0,,47779.0,53045.0,105298.0,37148.0,13151.0,,,117851.0,114711.0,74911.0,,79373.0,104865.0,,35151.0,80880.0,35141.0,33260.0,57998.0,29487.0,70769.0,,71859.0,54320.0,,76957.0,42563.0,,31787.0,72329.0,98793.0,,18695.0,86760.0,89101.0,,,3218.0,3705.0,16938.0,118676.0,,196497.0,25867.0,6541.0,,66520.0,51643.0,16407.0,26947.0,,110796.0,86450.0,87193.0,,144250.0,119557.0,,30949.0,127795.0,41020.0,88416.0,226433.0,51752.0,63815.6029,,60135.0,74896.0,166439.0,76362.0,,76184.0,25806.0,67003.0,62195.0,56221.0,8178.0,1.75,60269.0,51258.0,102629.0,,52959.0,,70215.0,133994.0,87323.0,27165.0,43265.0,98272.0,72276.0,111200.0,5600.0,,51084.0,86928.0,58147.0,,65271.0,20815.0,70688.0,75507.0,57968.0,80843.0,36378.0,53007.0,,51536.0,8667.0,133.0,,41729.0,40240.0,30312.0,57502.0,231793.0,28120.0,48204.0,,74488.0,121832.0,38110.0,61238.0,75156.0,21348.0,9038.0,,64919.0,,65771.0,65439.0,57231.0,33214.0,45750.0,63689.0,37414.0,12122.0,38949.0,53971.0,42518.2494,15317.0,39653.0,52130.0,34176.0,34422.0,,33125.0,13837.0,91422.0,48201.0,39433.0,,103478.0,11836.0,42317.0,59293.0,42866.0,46325.0,,34084.0,90919.0,93236.0,54673.0,55847.0,,,78097.0,64003.0,52278.0,45317.0,80276.0,55535.0,20628.0,76435.0,47940.0,,,48528.0,39663.0,339.0,34223.0,,,,48713.0,35670.0,57915.0,61167.0,81211.0,10156.0,89965.0,45360.0,67464.0,,117334.0,44191.0,10445.0,54857.0,11586.0,,54113.0,16473.0,24477.0,13957.0,40447.0,33003.0,61180.0,38337.0,40304.0,59811.0,34762.0,2931.0,48381.0,24941.0,59587.0,58173.0,72081.0,,61219.0,,40850.0,93538.0,49489.0,21113.0,49304.0,31837.0,64009.0,34415.0,62646.0,68285.0,71955.0,,64497.0,4109.0,72408.0,64189.0,8516.0,93427.0,45143.0,70023.0,24742.0,,36153.0,74757.0,39330.0,35671.0,54050.0,44699.0,,66288.0,,20337.0,17753.0,4905.0,54517.0,16446.0,25029.0,,43637.0,,42301.0,30.0,13210.0,57808.0,45865.0,13265.0,45158.0,72669.0,,,33463.0,36597.0,,46606.0,16857.0,,43515.0,41428.0,,47063.0,,,61758.0,,29515.0,78435.0,39083.0,60324.0,77511.0,,39681.0,126549.0,39112.0,78049.0,,,95242.0,56006.0,99495.0,30087.0,78286.0,,,39525.0,7298.0,73021.0,61845.0,34954.0,21791.0,60489.0,,,,78890.0,,,82484.0,37838.0,,42423.0,13443.0,65807.0,47277.0,13314.0,5989.0,,57531.0,11836.0,43487.0,,30365.0,56267.0,14485.0,48094.0,16179.0,27174.0,19251.0,11052.0,,104567.0,12978.0,5202.0,8691.0,13089.0,,71127.0,32251.0,35782.0,23330.0,49720.0,,,73974.0,40386.0,4889.0,18466.0,44542.0,34125.0,20061.0,39307.0,3175.0,42110.0,,44852.0,1751.0,,72127.0,20008.0,49011.0,17926.0,29286.0,118938.0,20868.0,27022.0,,1510.0,59467.0,31457.0,108374.0,76449.0,23793.0,41688.0,40442.0,26568.0,,31458.0,29639.0,46873.0,44844.0,10939.0,1862.0,2857.0,39224.0,,13525.0,19755.0,,22904.0,44105.0,,45044.0,30536.0,22446.0,43101.0,59616.0,37916.0,93836.0,,27754.0,,,21736.0,20824.0,,39724.0,33626.0,11008.0,11678.0,22528.0,31095.0,47675.0,19551.0,22146.0,30423.0,13195.0,11394.0,,2957.0,55198.0,16490.0,28885.0,24914.0,58953.0,38198.0,,7268.0,5.0,2265.0,1152.0,25659.0,36698.0,165.0,41246.0,68494.0,58875.0,48375.0,48026.0,,6198.0,2115.0,43234.0,4638.0,57099.0,108177.0,,32118.0,38660.0,45084.0,,53534.0,123460.0,54357.0,24392.0,6665.0,4593.0,34087.0,32667.0,43641.0,1059.0,,46815.0,2057.8081,,24749.0,71734.0,27468.0,212.0,,59253.0,2082.0,101186.0,54431.0,17077.0,,65.0,32912.0,4927.0,,35617.0,104581.0,62575.0,96905.0,65395.0,,38167.0,91566.0,4297.0,41140.0,5688.0,24987.0,2805.0,66600.0,2885.0,6856.0,27365.0,31856.0,35622.0,,919.0,34798.0,43562.0,,33926.0,31551.0,32813.0,13189.0,38624.0,48575.0,2295.0,29919.0,,24726.0,,41848.0,31409.0,29909.0,,32310.0,38020.0,,,940.0,8749.0,,23554.0,6773.0,39779.0,13750.0,43224.0,5744.0,,6039.0,10292.0,,19598.0,39784.0,3341.0,49076.0,,16508.0,28488.0,48895.0,18592.0,44313.0,34651.0,41842.0,18200.0,9526.0,20941.0,,27373.0,13742.0,30506.0,37878.0,46034.0,53407.0,25402.0,51029.0,7926.0,23151.0,13784.0,20712.0,25282.0,48481.0,,37708.0,38762.0,42612.0,2164.0,38132.0,11636.0,,17911.0,27971.0,3020.0,17805.0,,,23504.0,15607.0,3196.0,,2823.0,29195.0,18324.0,15594.0,,10088.0,1316.0,2855.0,19524.0,28.0,73640.0,457.0,,,58292.0,11713.0,5076.0,27866.0,2907.0,6437.0,2087.0,1584.0,61111.0,3673.0,4386.0,,24906.0,20320.0,10532.0,22795.0,,3884.0,,15634.0,17310.0,76399.0,10499.0,880.0,32186.0,17165.0,29980.0,6683.0,1189.0,9360.0,,24008.0,,29765.0,30196.0,,26680.0,35323.0,15439.0,22485.0,20072.0,59299.0,21399.0,49339.0,,19931.0,64311.0,,4338.0,14092.0,5938.0,,35329.0,6648.0,30070.0,12440.0,,14583.0,407.0,9457.0,12375.0,2833.0,713.0,,40965.0,,1299.0,,25697.0,14806.0,9232.0,41399.0,20270.0,15216.0,27447.0,2849.0,7352.0,31279.0,4742.0,57982.0,2947.0,24596.0,2671.8733,29081.0,,31135.0
